Ano;Município;populacao
2018;Nossa Senhora do Socorro (SE);181503
2018;Nossa Senhora dos Remédios (PI);8661
2018;Nova Aliança (SP);6875
2018;Nova Aliança do Ivaí (PR);1534
2018;Nova Alvorada (RS);3586
2018;Nova Alvorada do Sul (MS);21300
2018;Nova América (GO);2346
2018;Nova América da Colina (PR);3456
2018;Nova Andradina (MS);53517
2018;Nova Araçá (RS);4690
2018;Nova Aurora (GO);2199
2018;Nova Aurora (PR);10650
2018;Nova Bandeirantes (MT);14909
2018;Nova Bassano (RS);9824
2018;Nova Belém (MG);3255
2018;Nova Boa Vista (RS);1798
2018;Nova Brasilândia (MT);3928
2018;Nova Brasilândia D'Oeste (RO);20459
2018;Nova Bréscia (RS);3321
2018;Nova Campina (SP);9647
2018;Nova Canaã (BA);16451
2018;Nova Canaã do Norte (MT);12739
2018;Nova Canaã Paulista (SP);1911
2018;Nova Candelária (RS);2710
2018;Nova Cantu (PR);5550
2018;Nova Castilho (SP);1255
2018;Nova Colinas (MA);5340
2018;Nova Crixás (GO);12791
2018;Nova Cruz (RN);37233
2018;Nova Era (MG);17607
2018;Nova Erechim (SC);4945
2018;Nova Esperança (PR);27821
2018;Nova Esperança do Piriá (PA);21291
2018;Nova Esperança do Sudoeste (PR);5063
2018;Nova Esperança do Sul (RS);5292
2018;Nova Europa (SP);11013
2018;Nova Fátima (BA);7802
2018;Nova Fátima (PR);8170
2018;Nova Floresta (PB);10651
2018;Nova Friburgo (RJ);190084
2018;Nova Glória (GO);8218
2018;Nova Granada (SP);21307
2018;Nova Guarita (MT);4578
2018;Nova Guataporanga (SP);2308
2018;Nova Hartz (RS);21317
2018;Nova Ibiá (BA);6631
2018;Nova Iguaçu (RJ);818875
2018;Nova Iguaçu de Goiás (GO);2923
2018;Nova Independência (SP);3883
2018;Nova Iorque (MA);4683
2018;Nova Ipixuna (PA);16499
2018;Nova Itaberaba (SC);4333
2018;Nova Itarana (BA);8172
2018;Nova Lacerda (MT);6526
2018;Nova Laranjeiras (PR);11603
2018;Nova Lima (MG);93577
2018;Nova Londrina (PR);13225
2018;Nova Luzitânia (SP);4041
2018;Nova Mamoré (RO);29757
2018;Nova Marilândia (MT);3249
2018;Nova Maringá (MT);8428
2018;Nova Módica (MG);3627
2018;Nova Monte Verde (MT);9078
2018;Nova Mutum (MT);43919
2018;Nova Nazaré (MT);3765
2018;Nova Odessa (SP);59371
2018;Nova Olímpia (MT);20034
2018;Nova Olímpia (PR);5785
2018;Nova Olinda (CE);15520
2018;Nova Olinda (PB);5978
2018;Nova Olinda (TO);11719
2018;Nova Olinda do Maranhão (MA);20774
2018;Nova Olinda do Norte (AM);36721
2018;Nova Pádua (RS);2548
2018;Nova Palma (RS);6508
2018;Nova Palmeira (PB);4840
2018;Nova Petrópolis (RS);21156
2018;Nova Ponte (MG);15280
2018;Nova Porteirinha (MG);7504
2018;Nova Prata (RS);26849
2018;Nova Prata do Iguaçu (PR);10552
2018;Nova Ramada (RS);2268
2018;Nova Redenção (BA);9115
2018;Nova Resende (MG);16610
2018;Nova Roma (GO);3293
2018;Nova Roma do Sul (RS);3661
2018;Nova Rosalândia (TO);4215
2018;Nova Russas (CE);32262
2018;Nova Santa Bárbara (PR);4220
2018;Nova Santa Helena (MT);3699
2018;Nova Santa Rita (PI);4365
2018;Nova Santa Rita (RS);28670
2018;Nova Santa Rosa (PR);8171
2018;Nova Serrana (MG);99770
2018;Nova Soure (BA);24493
2018;Nova Tebas (PR);5856
2018;Nova Timboteua (PA);15218
2018;Nova Trento (SC);14312
2018;Nova Ubiratã (MT);11694
2018;Nova União (MG);5718
2018;Nova União (RO);7047
2018;Nova Venécia (ES);49780
2018;Nova Veneza (GO);9684
2018;Nova Veneza (SC);14987
2018;Nova Viçosa (BA);42950
2018;Nova Xavantina (MT);21231
2018;Novais (SP);5712
2018;Novo Acordo (TO);4287
2018;Novo Airão (AM);18974
2018;Novo Alegre (TO);2332
2018;Novo Aripuanã (AM);25237
2018;Novo Barreiro (RS);4154
2018;Novo Brasil (GO);2985
2018;Novo Cabrais (RS);4169
2018;Novo Cruzeiro (MG);31326
2018;Novo Gama (GO);113679
2018;Novo Hamburgo (RS);246452
2018;Novo Horizonte (BA);12241
2018;Novo Horizonte (SC);2481
2018;Novo Horizonte (SP);40680
2018;Novo Horizonte do Norte (MT);3985
2018;Novo Horizonte do Oeste (RO);8751
2018;Novo Horizonte do Sul (MS);3947
2018;Novo Itacolomi (PR);2848
2018;Novo Jardim (TO);2698
2018;Novo Lino (AL);12615
2018;Novo Machado (RS);3394
2018;Novo Mundo (MT);8990
2018;Novo Oriente (CE);28557
2018;Novo Oriente de Minas (MG);10731
2018;Novo Oriente do Piauí (PI);6575
2018;Novo Planalto (GO);4445
2018;Novo Progresso (PA);25758
2018;Novo Repartimento (PA);74602
2018;Novo Santo Antônio (MT);2574
2018;Novo Santo Antônio (PI);2979
2018;Novo São Joaquim (MT);5199
2018;Novo Tiradentes (RS);2223
2018;Novo Triunfo (BA);15380
2018;Novo Xingu (RS);1727
2018;Novorizonte (MG);5273
2018;Nuporanga (SP);7386
2018;Óbidos (PA);51964
2018;Ocara (CE);25557
2018;Ocauçu (SP);4287
2018;Oeiras (PI);36971
2018;Oeiras do Pará (PA);32168
2018;Oiapoque (AP);26627
2018;Olaria (MG);1775
2018;Óleo (SP);2522
2018;Olho d'Água (PB);6592
2018;Olho d'Água das Cunhãs (MA);19448
2018;Olho d'Água das Flores (AL);21437
2018;Olho d'Água do Borges (RN);4272
2018;Olho d'Água do Casado (AL);9303
2018;Olho D'Água do Piauí (PI);2449
2018;Olho d'Água Grande (AL);5117
2018;Olhos-d'Água (MG);6018
2018;Olímpia (SP);54406
2018;Olímpio Noronha (MG);2765
2018;Olinda (PE);391835
2018;Olinda Nova do Maranhão (MA);14563
2018;Olindina (BA);28152
2018;Olivedos (PB);3912
2018;Oliveira (MG);41529
2018;Oliveira de Fátima (TO);1106
2018;Oliveira dos Brejinhos (BA);21838
2018;Oliveira Fortes (MG);2136
2018;Olivença (AL);11591
2018;Onça de Pitangui (MG);3144
2018;Onda Verde (SP);4339
2018;Oratórios (MG);4647
2018;Oriente (SP);6487
2018;Orindiúva (SP);6935
2018;Oriximiná (PA);72160
2018;Orizânia (MG);7954
2018;Orizona (GO);15502
2018;Orlândia (SP);43687
2018;Orleans (SC);22785
2018;Orobó (PE);23833
2018;Orocó (PE);14827
2018;Orós (CE);21471
2018;Ortigueira (PR);22327
2018;Osasco (SP);696850
2018;Oscar Bressane (SP);2602
2018;Osório (RS);45557
2018;Osvaldo Cruz (SP);32754
2018;Otacílio Costa (SC);18510
2018;Ourém (PA);17721
2018;Ouriçangas (BA);8557
2018;Ouricuri (PE);68939
2018;Ourilândia do Norte (PA);32319
2018;Ourinhos (SP);112711
2018;Ourizona (PR);3430
2018;Ouro (SC);7317
2018;Ouro Branco (AL);11456
2018;Ouro Branco (MG);39121
2018;Ouro Branco (RN);4812
2018;Ouro Fino (MG);33481
2018;Ouro Preto (MG);73994
2018;Ouro Preto do Oeste (RO);36340
2018;Ouro Velho (PB);3033
2018;Ouro Verde (SC);2227
2018;Ouro Verde (SP);8503
2018;Ouro Verde de Goiás (GO);3797
2018;Ouro Verde de Minas (MG);5954
2018;Ouro Verde do Oeste (PR);5975
2018;Ouroeste (SP);10177
2018;Ourolândia (BA);17389
2018;Ouvidor (GO);6549
2018;Pacaembu (SP);14130
2018;Pacajá (PA);46986
2018;Pacajus (CE);71193
2018;Pacaraima (RR);15580
2018;Pacatuba (CE);83157
2018;Pacatuba (SE);14347
2018;Paço do Lumiar (MA);120621
2018;Pacoti (CE);12046
2018;Pacujá (CE);6246
2018;Padre Bernardo (GO);33228
2018;Padre Carvalho (MG);6332
2018;Padre Marcos (PI);6862
2018;Padre Paraíso (MG);20052
2018;Paes Landim (PI);4132
2018;Pai Pedro (MG);6084
2018;Paial (SC);1537
2018;Paiçandu (PR);40777
2018;Paim Filho (RS);3880
2018;Paineiras (MG);4510
2018;Painel (SC);2363
2018;Pains (MG);8270
2018;Paiva (MG);1535
2018;Pajeú do Piauí (PI);3375
2018;Palestina (AL);4985
2018;Palestina (SP);12786
2018;Palestina de Goiás (GO);3460
2018;Palestina do Pará (PA);7596
2018;Palhano (CE);9348
2018;Palhoça (SC);168259
2018;Palma (MG);6621
2018;Palma Sola (SC);7475
2018;Palmácia (CE);13214
2018;Palmares (PE);62994
2018;Palmares do Sul (RS);11306
2018;Palmares Paulista (SP);13058
2018;Palmas (PR);50198
2018;Palmas (TO);291855
2018;Palmas de Monte Alto (BA);21703
2018;Palmeira (PR);33757
2018;Palmeira (SC);2603
2018;Palmeira das Missões (RS);33481
2018;Palmeira do Piauí (PI);5051
2018;Palmeira d'Oeste (SP);9340
2018;Palmeira dos Índios (AL);73096
2018;Palmeirais (PI);14488
2018;Palmeirândia (MA);19661
2018;Palmeirante (TO);5919
2018;Palmeiras (BA);8961
2018;Palmeiras de Goiás (GO);28313
2018;Palmeiras do Tocantins (TO);6570
2018;Palmeirina (PE);7789
2018;Palmeirópolis (TO);7641
2018;Palmelo (GO);2380
2018;Palminópolis (GO);3589
2018;Palmital (PR);13389
2018;Palmital (SP);22168
2018;Palmitinho (RS);7058
2018;Palmitos (SC);16182
2018;Palmópolis (MG);5671
2018;Palotina (PR);31564
2018;Panamá (GO);2627
2018;Panambi (RS);43170
2018;Pancas (ES);23059
2018;Panelas (PE);26492
2018;Panorama (SP);15690
2018;Pantano Grande (RS);9269
2018;Pão de Açúcar (AL);24446
2018;Papagaios (MG);15543
2018;Papanduva (SC);19218
2018;Paquetá (PI);3953
2018;Pará de Minas (MG);93101
2018;Paracambi (RJ);51815
2018;Paracatu (MG);92430
2018;Paracuru (CE);34097
2018;Paragominas (PA);111764
2018;Paraguaçu (MG);21418
2018;Paraguaçu Paulista (SP);45455
2018;Paraí (RS);7585
2018;Paraíba do Sul (RJ);44045
2018;Paraibano (MA);21290
2018;Paraibuna (SP);18180
2018;Paraipaba (CE);32700
2018;Paraíso (SC);3515
2018;Paraíso (SP);6411
2018;Paraíso das Águas (MS);5455
2018;Paraíso do Norte (PR);13631
2018;Paraíso do Sul (RS);7599
2018;Paraíso do Tocantins (TO);50602
2018;Paraisópolis (MG);20940
2018;Parambu (CE);31398
2018;Paramirim (BA);21518
2018;Paramoti (CE);11664
2018;Paraná (RN);4232
2018;Paranã (TO);10461
2018;Paranacity (PR);11361
2018;Paranaguá (PR);153666
2018;Paranaíba (MS);42010
2018;Paranaiguara (GO);9972
2018;Paranaíta (MT);11193
2018;Paranapanema (SP);19993
2018;Paranapoema (PR);3164
2018;Paranapuã (SP);4061
2018;Paranatama (PE);11478
2018;Paranatinga (MT);22246
2018;Paranavaí (PR);87813
2018;Paranhos (MS);14048
2018;Paraopeba (MG);24375
2018;Parapuã (SP);10980
2018;Parari (PB);1786
2018;Paratinga (BA);31853
2018;Paraty (RJ);42630
2018;Paraú (RN);3787
2018;Parauapebas (PA);202882
2018;Paraúna (GO);10995
2018;Parazinho (RN);5201
2018;Pardinho (SP);6360
2018;Pareci Novo (RS);3812
2018;Parecis (RO);5947
2018;Parelhas (RN);21408
2018;Pariconha (AL);10527
2018;Parintins (AM);113168
2018;Paripiranga (BA);28956
2018;Paripueira (AL);13016
2018;Pariquera-Açu (SP);19570
2018;Parisi (SP);2153
2018;Parnaguá (PI);10762
2018;Parnaíba (PI);152653
2018;Parnamirim (PE);21914
2018;Parnamirim (RN);255793
2018;Parnarama (MA);34805
2018;Parobé (RS);57660
2018;Passa e Fica (RN);13076
2018;Passa Quatro (MG);16294
2018;Passa Sete (RS);5656
2018;Passa Tempo (MG);8112
2018;Passa Vinte (MG);2048
2018;Passabém (MG);1664
2018;Passagem (PB);2402
2018;Passagem (RN);3075
2018;Passagem Franca (MA);18898
2018;Passagem Franca do Piauí (PI);4302
2018;Passira (PE);28972
2018;Passo de Camaragibe (AL);15232
2018;Passo de Torres (SC);8594
2018;Passo do Sobrado (RS);6493
2018;Passo Fundo (RS);201767
2018;Passos (MG);113998
2018;Passos Maia (SC);4186
2018;Pastos Bons (MA);19358
2018;Patis (MG);5942
2018;Pato Bragado (PR);5535
2018;Pato Branco (PR);81893
2018;Patos (PB);106984
2018;Patos de Minas (MG);150833
2018;Patos do Piauí (PI);6377
2018;Patrocínio (MG);90041
2018;Patrocínio do Muriaé (MG);5652
2018;Patrocínio Paulista (SP);14529
2018;Patu (RN);12701
2018;Paty do Alferes (RJ);27678
2018;Pau Brasil (BA);9981
2018;Pau D'Arco (PA);5557
2018;Pau D'Arco (TO);4831
2018;Pau D'Arco do Piauí (PI);4023
2018;Pau dos Ferros (RN);30183
2018;Paudalho (PE);56074
2018;Pauini (AM);19329
2018;Paula Cândido (MG);9557
2018;Paula Freitas (PR);5837
2018;Paulicéia (SP);7274
2018;Paulínia (SP);106776
2018;Paulino Neves (MA);15901
2018;Paulista (PB);12260
2018;Paulista (PE);329117
2018;Paulistana (PI);20490
2018;Paulistânia (SP);1832
2018;Paulistas (MG);4849
2018;Paulo Afonso (BA);117014
2018;Paulo Bento (RS);2287
2018;Paulo de Faria (SP);8930
2018;Paulo Frontin (PR);7321
2018;Paulo Jacinto (AL);7568
2018;Paulo Lopes (SC);7418
2018;Paulo Ramos (MA);21015
2018;Pavão (MG);8481
2018;Paverama (RS);8459
2018;Pavussu (PI);3685
2018;Pé de Serra (BA);13601
2018;Peabiru (PR);13985
2018;Peçanha (MG);17545
2018;Pederneiras (SP);46251
2018;Pedra (PE);22566
2018;Pedra Azul (MG);24319
2018;Pedra Bela (SP);6075
2018;Pedra Bonita (MG);7065
2018;Pedra Branca (CE);43160
2018;Pedra Branca (PB);3800
2018;Pedra Branca do Amapari (AP);15931
2018;Pedra do Anta (MG);3100
2018;Pedra do Indaiá (MG);3969
2018;Pedra Dourada (MG);2475
2018;Pedra Grande (RN);3275
2018;Pedra Lavrada (PB);7766
2018;Pedra Mole (SE);3236
2018;Pedra Preta (MT);17456
2018;Pedra Preta (RN);2478
2018;Pedralva (MG);11246
2018;Pedranópolis (SP);2508
2018;Pedrão (BA);7298
2018;Pedras Altas (RS);2010
2018;Pedras de Fogo (PB);28389
2018;Pedras de Maria da Cruz (MG);11453
2018;Pedras Grandes (SC);4000
2018;Pedregulho (SP);16676
2018;Pedreira (SP);47361
2018;Pedreiras (MA);39267
2018;Pedrinhas (SE);9538
2018;Pedrinhas Paulista (SP);3085
2018;Pedrinópolis (MG);3626
2018;Pedro Afonso (TO);13380
2018;Pedro Alexandre (BA);17486
2018;Pedro Avelino (RN);6780
2018;Pedro Canário (ES);25982
2018;Pedro de Toledo (SP);11240
2018;Pedro do Rosário (MA);24930
2018;Pedro Gomes (MS);7666
2018;Pedro II (PI);38704
2018;Pedro Laurentino (PI);2529
2018;Pedro Leopoldo (MG);63789
2018;Pedro Osório (RS);7755
2018;Pedro Régis (PB);6064
2018;Pedro Teixeira (MG);1808
2018;Pedro Velho (RN);14767
2018;Peixe (TO);11623
2018;Peixe-Boi (PA);8073
2018;Peixoto de Azevedo (MT);34607
2018;Pejuçara (RS);3893
2018;Pelotas (RS);341648
2018;Penaforte (CE);9010
2018;Penalva (MA);38203
2018;Penápolis (SP);63047
2018;Pendências (RN);14984
2018;Penedo (AL);63516
2018;Penha (SC);31764
2018;Pentecoste (CE);37326
2018;Pequeri (MG);3310
2018;Pequi (MG);4379
2018;Pequizeiro (TO);5443
2018;Perdigão (MG);11249
2018;Perdizes (MG);16009
2018;Perdões (MG);21291
2018;Pereira Barreto (SP);25660
2018;Pereiras (SP);8560
2018;Pereiro (CE);16281
2018;Peri Mirim (MA);14291
2018;Periquito (MG);6847
2018;Peritiba (SC);2814
2018;Peritoró (MA);23025
2018;Perobal (PR);6092
2018;Pérola (PR);11144
2018;Pérola d'Oeste (PR);6407
2018;Perolândia (GO);3116
2018;Peruíbe (SP);67548
2018;Pescador (MG);4246
2018;Pescaria Brava (SC);10022
2018;Pesqueira (PE);67047
2018;Petrolândia (PE);36187
2018;Petrolândia (SC);5971
2018;Petrolina (PE);343865
2018;Petrolina de Goiás (GO);10301
2018;Petrópolis (RJ);305687
2018;Piaçabuçu (AL);17805
2018;Piacatu (SP);5922
2018;Piancó (PB);16038
2018;Piatã (BA);17269
2018;Piau (MG);2763
2018;Picada Café (RS);5696
2018;Piçarra (PA);12983
2018;Picos (PI);78002
2018;Picuí (PB);18706
2018;Piedade (SP);55149
2018;Piedade de Caratinga (MG);8426
2018;Piedade de Ponte Nova (MG);4140
2018;Piedade do Rio Grande (MG);4528
2018;Piedade dos Gerais (MG);4955
2018;Piên (PR);12606
2018;Pilão Arcado (BA);34486
2018;Pilar (AL);35008
2018;Pilar (PB);11855
2018;Pilar de Goiás (GO);2314
2018;Pilar do Sul (SP);28963
2018;Pilões (PB);6680
2018;Pilões (RN);3806
2018;Pilõezinhos (PB);5105
2018;Pimenta (MG);8631
2018;Pimenta Bueno (RO);36434
2018;Pimenteiras (PI);12115
2018;Pimenteiras do Oeste (RO);2191
2018;Pindaí (BA);16234
2018;Pindamonhangaba (SP);166475
2018;Pindaré-Mirim (MA);32815
2018;Pindoba (AL);2911
2018;Pindobaçu (BA);20204
2018;Pindorama (SP);16877
2018;Pindorama do Tocantins (TO);4464
2018;Pindoretama (CE);20748
2018;Pingo-d'Água (MG);4894
2018;Pinhais (PR);130789
2018;Pinhal (RS);2577
2018;Pinhal da Serra (RS);1965
2018;Pinhal de São Bento (PR);2725
2018;Pinhal Grande (RS);4372
2018;Pinhalão (PR);6327
2018;Pinhalzinho (SC);19906
2018;Pinhalzinho (SP);15021
2018;Pinhão (PR);32219
2018;Pinhão (SE);6523
2018;Pinheiral (RJ);24941
2018;Pinheirinho do Vale (RS);4842
2018;Pinheiro (MA);82990
2018;Pinheiro Machado (RS);12351
2018;Pinheiro Preto (SC);3513
2018;Pinheiros (ES);26763
2018;Pintadas (BA);10482
2018;Pinto Bandeira (RS);2968
2018;Pintópolis (MG);7490
2018;Pio IX (PI);18389
2018;Pio XII (MA);21594
2018;Piquerobi (SP);3685
2018;Piquet Carneiro (CE);16827
2018;Piquete (SP);13742
2018;Piracaia (SP);27140
2018;Piracanjuba (GO);24499
2018;Piracema (MG);6421
2018;Piracicaba (SP);400949
2018;Piracuruca (PI);28703
2018;Piraí (RJ);28999
2018;Piraí do Norte (BA);10007
2018;Piraí do Sul (PR);25291
2018;Piraju (SP);29741
2018;Pirajuba (MG);6044
2018;Pirajuí (SP);25259
2018;Pirambu (SE);9199
2018;Piranga (MG);17618
2018;Pirangi (SP);11362
2018;Piranguçu (MG);5455
2018;Piranguinho (MG);8550
2018;Piranhas (AL);24891
2018;Piranhas (GO);10501
2018;Pirapemas (MA);18527
2018;Pirapetinga (MG);10731
2018;Pirapó (RS);2357
2018;Pirapora (MG);56208
2018;Pirapora do Bom Jesus (SP);18604
2018;Pirapozinho (SP);27295
2018;Piraquara (PR);111052
2018;Piraquê (TO);3023
2018;Pirassununga (SP);75930
2018;Piratini (RS);20621
2018;Piratininga (SP);13503
2018;Piratuba (SC);3965
2018;Piraúba (MG);10816
2018;Pirenópolis (GO);24749
2018;Pires do Rio (GO);31225
2018;Pires Ferreira (CE);10853
2018;Piripá (BA);10952
2018;Piripiri (PI);63694
2018;Piritiba (BA);24538
2018;Pirpirituba (PB);10572
2018;Pitanga (PR);30635
2018;Pitangueiras (PR);3185
2018;Pitangueiras (SP);39349
2018;Pitangui (MG);27755
2018;Pitimbu (PB);18904
2018;Pium (TO);7564
2018;Piúma (ES);21363
2018;Piumhi (MG);34456
2018;Placas (PA);30293
2018;Plácido de Castro (AC);19565
2018;Planaltina (GO);89181
2018;Planaltina do Paraná (PR);4254
2018;Planaltino (BA);9272
2018;Planalto (BA);26092
2018;Planalto (PR);13528
2018;Planalto (RS);10152
2018;Planalto (SP);5167
2018;Planalto Alegre (SC);2850
2018;Planalto da Serra (MT);2676
2018;Planura (MG);11968
2018;Platina (SP);3521
2018;Poá (SP);116530
2018;Poção (PE);11299
2018;Poção de Pedras (MA);18157
2018;Pocinhos (PB);18429
2018;Poço Branco (RN);15294
2018;Poço Dantas (PB);3777
2018;Poço das Antas (RS);2094
2018;Poço das Trincheiras (AL);14354
2018;Poço de José de Moura (PB);4276
2018;Poço Fundo (MG);16734
2018;Poço Redondo (SE);34412
2018;Poço Verde (SE);23586
2018;Poções (BA);46862
2018;Poconé (MT);32768
2018;Poços de Caldas (MG);166111
2018;Pocrane (MG);8508
2018;Pojuca (BA);39045
2018;Poloni (SP);6004
2018;Pombal (PB);32749
2018;Pombos (PE);27033
2018;Pomerode (SC);32874
2018;Pompéia (SP);21851
2018;Pompéu (MG);31583
2018;Pongaí (SP);3432
2018;Ponta de Pedras (PA);30608
2018;Ponta Grossa (PR);348043
2018;Ponta Porã (MS);91082
2018;Pontal (SP);49047
2018;Pontal do Araguaia (MT);6578
2018;Pontal do Paraná (PR);26636
2018;Pontalina (GO);17777
2018;Pontalinda (SP);4580
2018;Pontão (RS);3908
2018;Ponte Alta (SC);4714
2018;Ponte Alta do Bom Jesus (TO);4601
2018;Ponte Alta do Norte (SC);3408
2018;Ponte Alta do Tocantins (TO);7961
2018;Ponte Branca (MT);1602
2018;Ponte Nova (MG);59605
2018;Ponte Preta (RS);1572
2018;Ponte Serrada (SC);11552
2018;Pontes e Lacerda (MT);45093
2018;Pontes Gestal (SP);2577
2018;Ponto Belo (ES);7784
2018;Ponto Chique (MG);4237
2018;Ponto dos Volantes (MG);12061
2018;Ponto Novo (BA);15012
2018;Populina (SP);4186
2018;Poranga (CE);12334
2018;Porangaba (SP);9779
2018;Porangatu (GO);45151
2018;Porciúncula (RJ);18730
2018;Porecatu (PR);13084
2018;Portalegre (RN);7827
2018;Portão (RS);36510
2018;Porteirão (GO);3830
2018;Porteiras (CE);15047
2018;Porteirinha (MG);37950
2018;Portel (PA);61126
2018;Portelândia (GO);4000
2018;Porto (PI);12526
2018;Porto Acre (AC);18180
2018;Porto Alegre (RS);1479101
2018;Porto Alegre do Norte (MT);12347
2018;Porto Alegre do Piauí (PI);2700
2018;Porto Alegre do Tocantins (TO);3108
2018;Porto Amazonas (PR);4821
2018;Porto Barreiro (PR);3292
2018;Porto Belo (SC);20834
2018;Porto Calvo (AL);27079
2018;Porto da Folha (SE);28497
2018;Porto de Moz (PA);40458
2018;Porto de Pedras (AL);7873
2018;Porto do Mangue (RN);6765
2018;Porto dos Gaúchos (MT);5429
2018;Porto Esperidião (MT);11935
2018;Porto Estrela (MT);3050
2018;Porto Feliz (SP);52785
2018;Porto Ferreira (SP);55787
2018;Porto Firme (MG);11208
2018;Porto Franco (MA);23675
2018;Porto Grande (AP);21484
2018;Porto Lucena (RS);4765
2018;Porto Mauá (RS);2397
2018;Porto Murtinho (MS);17078
2018;Porto Nacional (TO);52700
2018;Porto Real (RJ);19381
2018;Porto Real do Colégio (AL);20018
2018;Porto Rico (PR);2561
2018;Porto Rico do Maranhão (MA);5995
2018;Porto Seguro (BA);146625
2018;Porto União (SC);35250
2018;Porto Velho (RO);519531
2018;Porto Vera Cruz (RS);1415
2018;Porto Vitória (PR);4068
2018;Porto Walter (AC);11720
2018;Porto Xavier (RS);10301
2018;Posse (GO);36375
2018;Poté (MG);16491
2018;Potengi (CE);10986
2018;Potim (SP);24143
2018;Potiraguá (BA);7549
2018;Potirendaba (SP);17201
2018;Potiretama (CE);6400
2018;Pouso Alegre (MG);148862
2018;Pouso Alto (MG);5981
2018;Pouso Novo (RS);1668
2018;Pouso Redondo (SC);17189
2018;Poxoréu (MT);16421
2018;Pracinha (SP);3971
